,first_name,author_id,full_name,is_initial,gender
3394,Georgios,3130583,Georgios P. Spithourakis,False,male
3395,Jianfeng,1800422,Jianfeng Gao,False,unknown
3396,William,83415753,William B. Dolan,False,male
3397,Illinois,69026174,Illinois Slavic,False,unknown
3398,A.,52370856,A. Model,True,unknown
3399,Marianna,69031592,Marianna Tax Choldin,False,female
3400,Jungil,46309013,Jungil Choi,False,unknown
3401,Amay,3445331,Amay J. Bandodkar,False,unknown
3402,Jonathan,37822781,Jonathan T Reeder,False,male
3403,Tyler,48392974,Tyler R Ray,False,mostly_male
3404,Amelia,1411438658,Amelia Turnquist,False,female
3405,Sung,5008902,Sung Bong Kim,False,andy
3406,Nathaniel,1411498265,Nathaniel Nyberg,False,male
3407,Aurélie,1411439031,Aurélie Hourlier-Fargette,False,female
3408,Jeffrey,51458979,Jeffrey B Model,False,male
3409,Alexander,4113753,Alexander J Aranyosi,False,male
3410,Shuai,50433427,Shuai Xu,False,unknown
3411,Roozbeh,65984767,Roozbeh Ghaffari,False,unknown
3412,John,144254966,John A. Rogers,False,male
3413,Scott,23451726,Scott Lundberg,False,male
3414,Su-In,2180463,Su-In Lee,False,unknown
3415,Smitha,3458938,Smitha Milli,False,unknown
3416,Ludwig,33404869,Ludwig Schmidt,False,male
3417,Anca,2745001,Anca D. Dragan,False,female
3418,Moritz,1775622,Moritz Hardt,False,male
3419,Andrew,50705701,Andrew Waterhouse,False,male
3420,Martino,34974399,Martino Bertoni,False,male
3421,Stefan,40014309,Stefan Bienert,False,male
3422,Gabriel,2786263,Gabriel Studer,False,male
3423,Gerardo,2974634,Gerardo Tauriello,False,male
3424,Rafal,5984932,Rafal Gumienny,False,male
3425,Florian,48119819,Florian T. Heer,False,male
3426,Tjaart,8619045,Tjaart A. P. de Beer,False,male
3427,Christine,116271116,Christine Rempfer,False,female
3428,Lorenza,1689005,Lorenza Bordoli,False,female
3429,Rosalba,144463995,Rosalba Lepore,False,female
3430,Torsten,1706649,Torsten Schwede,False,male
3431,Stephen,3375440,Stephen Merity,False,male
3432,Nitish,2844898,Nitish Shirish Keskar,False,unknown
3433,Richard,2166511,Richard Socher,False,male
3434,Zhaopeng,2909321,Zhaopeng Tu,False,unknown
3435,Zhengdong,11955007,Zhengdong Lu,False,unknown
3436,Yang,1681842,Yang P. Liu,False,andy
3437,Xiaohua,1900811,Xiaohua Liu,False,unknown
3438,Hang,49404233,Hang Li,False,andy
3439,Michael,8804828,Michael Sejr Schlichtkrull,False,male
3440,Thomas,41016725,Thomas Kipf,False,male
3441,Peter,2789097,Peter Bloem,False,male
3442,Rianne,9965217,Rianne van den Berg,False,female
3443,Ivan,144889265,Ivan Titov,False,male
3444,Max,1678311,Max Welling,False,male
3445,Iain,2768462,Iain Dunning,False,male
3446,Joey,2914412,Joey Huchette,False,male
3447,Miles,4780977,Miles Lubin,False,male
3448,Raymond,28919105,Raymond A. Yeh,False,male
3449,Chen,1696291,Chen Chen,False,andy
3450,Teck-Yian,33494814,Teck-Yian Lim,False,unknown
3451,Alexander,2068227,Alexander G. Schwing,False,male
3452,Mark,1399115926,Mark Hasegawa-Johnson,False,male
3453,Minh,1834451,Minh N. Do,False,mostly_female
3454,Stephen,3375440,Stephen Merity,False,male
3455,Caiming,2228109,Caiming Xiong,False,unknown
3456,James,40518045,James Bradbury,False,male
3457,Richard,2166511,Richard Socher,False,male
3458,Jeffrey,1697126,Jeffrey G. Andrews,False,male
3459,Tianyang,1837182,Tianyang Bai,False,unknown
3460,Mandar,2090966,Mandar N. Kulkarni,False,unknown
3461,Ahmed,145719185,Ahmed Alkhateeb,False,male
3462,Abhishek,144150282,Abhishek Gupta,False,unknown
3463,Robert,1797630,Robert W. Heath,False,male
3464,Hector,1806598,Hector Geffner,False,male
3465,Fabio,34946033,Fabio Palomba,False,male
3466,Marco,145844143,Marco Zanoni,False,male
3467,Francesca,1695555,Francesca Arcelli Fontana,False,female
3468,Andrea,72187755,Andrea De Lucia,False,female
3469,Rocco,143764471,Rocco Oliveto,False,male
3470,Erik,145964097,Erik Olsen,False,male
3471,Gavin,144713399,Gavin Fay,False,male
3472,Sarah,4143884,Sarah K. Gaichas,False,female
3473,Robert,48519503,Robert Gamble,False,male
3474,Seán,47091023,Seán Lucey,False,male
3475,Jason,4330532,Jason s. Link,False,male
3476,Carlo,33999815,Carlo Nike Bianchi,False,male
3477,Forough,1405364889,Forough Poursabzi-Sangdeh,False,female
3478,Daniel,2463533,Daniel G. Goldstein,False,male
3479,Jake,40368603,Jake M. Hofman,False,male
3480,Jennifer,4006636,Jennifer Wortman Vaughan,False,female
3481,Hanna,1831395,Hanna M. Wallach,False,female
3482,Wouter,50349716,Wouter Kool,False,male
3483,Fiery,2053350,Fiery Cushman,False,unknown
3484,Samuel,1831199,Samuel J. Gershman,False,male
3485,Manish,39667781,Manish Kesarwani,False,male
3486,Bhaskar,2591407,Bhaskar Mukhoty,False,male
3487,Vijay,144772794,Vijay Arya,False,mostly_male
3488,Sameep,145640180,Sameep Mehta,False,unknown
3489,Miyuru,2741023,Miyuru Dayarathna,False,unknown
3490,Yonggang,145868454,Yonggang Wen,False,unknown
3491,Rui,144598150,Rui Fan,False,male
3492,Sarath,2400282,Sarath Sreedharan,False,unknown
3493,Alberto,46538164,Alberto Olmo Hernandez,False,male
3494,Aditya,145589030,Aditya Prasad Mishra,False,male
3495,Subbarao,1740315,Subbarao Kambhampati,False,unknown
3496,Nafiseh,3255461,Nafiseh Kahani,False,unknown
3497,Mojtaba,145688284,Mojtaba Bagherzadeh,False,male
3498,James,1683822,James R. Cordy,False,male
3499,Jürgen,1762258,Jürgen Dingel,False,male
3500,Dániel,71971228,Dániel Varró,False,male
3501,Natalia,1780833,Natalia V. Andrienko,False,female
3502,Tim,2265439,Tim Lammarsch,False,male
3503,Gennady,50663909,Gennady L. Andrienko,False,male
3504,Georg,145136175,Georg Fuchs,False,male
3505,Daniel,9106757,Daniel A. Keim,False,male
3506,Silvia,1692521,Silvia Miksch,False,female
3507,Alexander,2941639,Alexander Rind,False,male
3508,Ahmed,66697271,Ahmed Salem,False,male
3510,Mathias,144887171,Mathias Humbert,False,male
3511,Mario,1739548,Mario Fritz,False,male
3512,Michael,145909458,Michael Backes,False,male
3513,Jie,143798670,Jie Ding,False,andy
3514,Vahid,1780864,Vahid Tarokh,False,male
3515,Yuhong,97492066,Yuhong Yang,False,unknown
3516,Tht,31575439,Tht Nguyen,False,unknown
3517,M,50517087,M Mouksassi,False,unknown
3518,Nick,143831316,Nick H G Holford,False,male
3519,Nidal,1398798146,Nidal Al-Huniti,False,mostly_male
3520,Immanuel,71399528,Immanuel Freedman,False,male
3521,AC,117400990,AC Hooker,False,unknown
3522,Jackson,144652196,Jackson John,False,male
3523,Mo,47756198,Mo Karlsson,False,mostly_male
3524,DR,39899483,DR Mould,False,unknown
3525,JJ,1405111064,JJ Pérez Ruixo,False,unknown
3526,E,121855360,E Plan,False,unknown
3527,R,11965409,R Savic,False,unknown
3528,Jgc,36620946,Jgc van Hasselt,False,unknown
3529,Bertrand,153641957,Bertrand Weber,False,male
3530,Chong-yi,98278638,Chong-yi Zhou,False,unknown
3531,Emmanuelle,2430913,Emmanuelle Comets,False,female
3532,France,10805827,France Mentré,False,female
3533,Christopher,7609360,Christopher R. Holdgraf,False,male
3534,Jochem,2743311,Jochem W. Rieger,False,male
3535,Cristiano,39696566,Cristiano Micheli,False,male
3536,Stephanie,4562447,Stephanie Martin,False,female
3537,Robert,2770745,Robert T. Knight,False,male
3538,Frédéric,1736718,Frédéric E. Theunissen,False,male
3539,Eric,8891731,Eric C. Alexander,False,male
3540,Michael,1776507,Michael Gleicher,False,male
3541,Andrew,153628144,Andrew M. Lovett,False,male
3542,Kenneth,1713121,Kenneth D. Forbus,False,male
3543,Paul,1399285244,Paul Fiterau-Brostean,False,male
3544,Toon,2180633,Toon Lenaerts,False,male
3545,Erik,143782423,Erik Poll,False,male
3546,Joeri,1844616,Joeri de Ruiter,False,male
3547,Frits,1678787,Frits W. Vaandrager,False,male
3548,Patrick,20571462,Patrick Verleg,False,male
3549,Paul,1399285244,Paul Fiterau-Brostean,False,male
3550,Ramon,17527324,Ramon Janssen,False,male
3551,Frits,1678787,Frits W. Vaandrager,False,male
3552,Sarath,2400282,Sarath Sreedharan,False,unknown
3553,Tathagata,2500065,Tathagata Chakraborti,False,unknown
3554,Subbarao,1740315,Subbarao Kambhampati,False,unknown
3555,Vladimir,35980849,Vladimir Feinberg,False,male
3556,Alvin,144546548,Alvin Wan,False,male
3557,Ion,144467753,Ion Stoica,False,male
3558,Michael,1694621,Michael I. Jordan,False,male
3559,Joseph,49988044,Joseph Gonzalez,False,male
3560,Sergey,1736651,Sergey Levine,False,male
3561,Marko,144588097,Marko Wagner,False,male
3562,Chelsea,46881670,Chelsea Finn,False,female
3563,Pieter,1689992,Pieter Abbeel,False,male
3564,Sergey,1736651,Sergey Levine,False,male
3565,Alexander,2647736,Alexander Dockhorn,False,male
3566,Tim,65885137,Tim Tippelt,False,male
3567,Rudolf,1718723,Rudolf Kruse,False,male
3568,Margaret,49501003,Margaret Mitchell,False,female
3569,Simone,81120201,Simone Wu,False,female
3570,Andrew,40203967,Andrew Zaldivar,False,male
3571,Parker,80940648,Parker Barnes,False,mostly_male
3572,Lucy,145177877,Lucy Vasserman,False,female
3573,Ben,2083807,Ben Hutchinson,False,male
3574,Elena,79542084,Elena Spitzer,False,female
3575,Inioluwa,81316798,Inioluwa Deborah Raji,False,unknown
3576,Timnit,2076288,Timnit Gebru,False,unknown
3577,Amine,3187903,Amine Benelallam,False,male
3578,Massimo,2532798,Massimo Tisi,False,male
3579,Jesús,1742213,Jesús Sánchez Cuadrado,False,mostly_male
3580,Juan,145597800,Juan de Lara,False,male
3581,Jordi,1705375,Jordi Cabot,False,male
3582,Bernhard,2762698,Bernhard K. Aichernig,False,male
3583,Wojciech,8403733,Wojciech Mostowski,False,male
3584,Mohammad,1731474,Mohammad Reza Mousavi,False,male
3585,Martin,3379045,Martin Tappler,False,male
3586,Masoumeh,1687293,Masoumeh Taromirad,False,female
3587,Antonio,1403017328,Antonio Jiménez-Pastor,False,male
3588,Antonio,144377851,Antonio Garmendia,False,male
3589,Juan,145597800,Juan de Lara,False,male
3590,Somil,32990392,Somil Bansal,False,unknown
3591,Roberto,35159852,Roberto Calandra,False,male
3592,Sergey,1736651,Sergey Levine,False,male
3593,Claire,1693894,Claire J. Tomlin,False,female
3594,Frits,1678787,Frits W. Vaandrager,False,male
3595,Sarah,145176257,Sarah Tan,False,female
3596,Rich,145727186,Rich Caruana,False,mostly_male
3597,Giles,145403451,Giles Hooker,False,male
3598,Albert,1821267,Albert Gordo,False,male
3599,David,1710305,David Madigan,False,male
3600,Adrian,1804386,Adrian E. Raftery,False,male
3601,Chris,3146362,Chris Volinsky,False,mostly_male
3602,Osbert,1697444,Osbert Bastani,False,unknown
3603,Carolyn,3383610,Carolyn Kim,False,female
3604,Hamsa,10803100,Hamsa Bastani,False,unknown
3605,Alexandra,49679769,Alexandra Kuznetsova,False,female
3606,Per,3068546,Per Bruun Brockhoff,False,male
3607,Rune,50500281,Rune Haubo Bojesen Christensen,False,male
3608,Michaela,2245120,Michaela Iorga,False,female
3609,Larry,66253547,Larry B. Feldman,False,male
3610,Robert,145462008,Robert Barton,False,male
3611,Michael,145542590,Michael Martin,False,male
3612,Nedim,71069264,Nedim S. Goren,False,male
3613,Charif,1906670,Charif Mahmoudi,False,male
3614,E.,50381178,E. M. Wendy Clarke,True,unknown
3615,Thomas,1710285,Thomas A. Henzinger,False,male
3616,Helmut,143941764,Helmut Veith,False,male
3617,Roderick,1745765,Roderick Bloem,False,male
3618,Charles,1723876,Charles Blundell,False,male
3619,Benigno,2825051,Benigno Uria,False,male
3620,Alexander,1863250,Alexander Pritzel,False,male
3621,Yazhe,3422141,Yazhe Li,False,unknown
3622,Avraham,144893251,Avraham Ruderman,False,male
3623,Joel,1700356,Joel Z. Leibo,False,male
3624,Jack,34269227,Jack W. Rae,False,male
3625,Daan,1688276,Daan Wierstra,False,male
3626,Demis,48987704,Demis Hassabis,False,male
3627,Pranav,67311962,Pranav Shyam,False,unknown
3628,Wojciech,2146303,Wojciech Jaskowski,False,male
3629,Faustino,144366920,Faustino Gomez,False,male
3630,Chenglei,33846296,Chenglei Wu,False,unknown
3631,Derek,143929823,Derek Bradley,False,male
3632,Pablo,39912094,Pablo Garrido,False,male
3633,Michael,1699058,Michael Zollhöfer,False,male
3634,Christian,1680185,Christian Theobalt,False,male
3635,Markus,144877478,Markus H. Gross,False,male
3636,Thabo,2486770,Thabo Beeler,False,unknown
3638,Xiaohui,100575838,Xiaohui Xie,False,unknown
3639,Chengshan,72462588,Chengshan Wang,False,unknown
3640,Jian-Yun,50204644,Jian-Yun Nie,False,andy
3641,Min,50846494,Min Zhang,False,andy
3642,Shaoping,8093158,Shaoping Ma,False,unknown
3643,Tian,50387840,Tian Ye,False,andy
3644,Xiaolong,39849136,Xiaolong Wang,False,unknown
3645,James,47071493,James Davidson,False,male
3646,Abhinav,1737809,Abhinav Gupta,False,unknown
3647,Md.,2017936,Md. Mustafizur Rahman,True,unknown
3648,Hongning,31825390,Hongning Wang,False,unknown
3649,Yingce,2794096,Yingce Xia,False,unknown
3650,Xu,144133845,Xu Tan,False,andy
3651,Fei,144054173,Fei Tian,False,andy
3652,Tao,143826491,Tao Qin,False,andy
3653,Nenghai,1708598,Nenghai Yu,False,unknown
3654,Tie-Yan,152998017,Tie-Yan Liu,False,unknown
3655,Paul,1736679,Paul D. McNicholas,False,male
3656,Mikael,1990365,Mikael Sunnåker,False,male
3657,Jörg,143930703,Jörg Stelling,False,male
3658,João,35681810,João Carreira,False,mostly_male
3659,Andrew,1688869,Andrew Zisserman,False,male
3660,Ha,4396850,Ha Young Kim,False,mostly_male
3661,Chang,41034499,Chang Hyun Won,False,andy
3662,Ryan,143790891,Ryan Turner,False,mostly_male
3663,Yury,30651214,Yury Klochkov,False,male
3664,Sergey,31532826,Sergey A. Odinokov,False,male
3665,Elena,16122030,Elena N. Klochkova,False,female
3666,Maria,16636528,Maria Ostapenko,False,female
3667,A.,50536036,A. D. Volgina,True,unknown
3668,Yonatan,2911417,Yonatan Sompolinsky,False,male
3669,Aviv,1782535,Aviv Zohar,False,male
3670,Juan,145597800,Juan de Lara,False,male
3671,Juri,37121973,Juri Di Rocco,False,male
3672,Davide,2133181,Davide Di Ruscio,False,male
3673,Esther,1699112,Esther Guerra,False,female
3674,Ludovico,2012039,Ludovico Iovino,False,male
3675,Alfonso,1929185,Alfonso Pierantonio,False,male
3676,Jesús,1742213,Jesús Sánchez Cuadrado,False,mostly_male
3677,Gerson,1702306,Gerson Sunyé,False,male
3678,Ali,144012578,Ali Jafari,False,male
3679,Ehsan,2821592,Ehsan Khamespanah,False,male
3680,Haukur,2715489,Haukur Kristinsson,False,male
3681,Marjan,1709574,Marjan Sirjani,False,male
3682,Brynjar,38873224,Brynjar Magnusson,False,male
3683,Daniel,31233292,Daniel Glake,False,male
3684,Julius,35038951,Julius Weyl,False,male
3685,Carolin,30830439,Carolin Dohmen,False,female
3686,Christian,7567345,Christian Hüning,False,male
3687,Thomas,87402779,Thomas Clemen,False,male
3688,Guobao,2586101,Guobao Xiao,False,unknown
3689,Hanzi,37414077,Hanzi Wang,False,unknown
3690,Taotao,3336224,Taotao Lai,False,unknown
3691,David,50592201,David Suter,False,male
3692,Alma,1841815,Alma Eguizabal,False,female
3693,Peter,30927731,Peter J. Schreier,False,male
3694,David,144802764,David Ramírez,False,male
3695,Florian,3440798,Florian Lugou,False,male
3696,Letitia,1882730,Letitia W. Li,False,female
3697,Ludovic,1381462736,Ludovic Apvrille,False,male
3698,Rabéa,1403873863,Rabéa Ameur-Boulifa,False,unknown
3699,Shiraj,3089063,Shiraj Arora,False,unknown
3700,M.,145137535,M. V. Panduranga Rao,True,unknown
3701,Raúl,144068335,Raúl Pardo,False,male
3702,Gerardo,1760975,Gerardo Schneider,False,male
3703,Xiaoran,39597018,Xiaoran Yan,False,unknown
3704,Van,35002833,Van Chan Ngo,False,mostly_male
3705,Axel,143833035,Axel Legay,False,male
3706,Jean,2283145,Jean Quilbeuf,False,male
3707,Saloua,40947680,Saloua Bennani,False,unknown
3708,Mahmoud,1749973,Mahmoud El Hamlaoui,False,male
3709,Mahmoud,144136296,Mahmoud Nassar,False,male
3710,Sophie,3016245,Sophie Ebersold,False,female
3711,Bernard,3018306,Bernard Coulette,False,male
3712,Shih-En,2797981,Shih-En Wei,False,unknown
3713,Varun,20569810,Varun Ramakrishna,False,unknown
3714,Takeo,1733113,Takeo Kanade,False,male
3715,Yaser,1774867,Yaser Sheikh,False,male
3716,Liang-Chieh,34192119,Liang-Chieh Chen,False,unknown
3717,Yukun,2214033,Yukun Zhu,False,unknown
3718,George,2776496,George Papandreou,False,male
3719,Florian,3302320,Florian Schroff,False,male
3720,Hartwig,2595180,Hartwig Adam,False,male
3721,Ramprasaath,35100058,Ramprasaath R. Selvaraju,False,unknown
3722,Michael,144354133,Michael Cogswell,False,male
3723,Abhishek,2313517,Abhishek Das,False,unknown
3724,Ramakrishna,8137017,Ramakrishna Vedantam,False,unknown
3725,Devi,153432684,Devi Parikh,False,female
3726,Dhruv,1746610,Dhruv Batra,False,unknown
3727,Rami,1388360943,Rami Al-Rfou,False,male
3728,Guillaume,1815021,Guillaume Alain,False,male
3729,Amjad,2634674,Amjad Almahairi,False,male
3730,Christof,48765757,Christof Angermüller,False,male
3731,Dzmitry,3335364,Dzmitry Bahdanau,False,male
3732,Nicolas,2482072,Nicolas Ballas,False,male
3733,Frédéric,3227028,Frédéric Bastien,False,male
3734,Justin,145040409,Justin Bayer,False,male
3735,Anatoly,144336979,Anatoly Belikov,False,male
3736,Alexander,7330729,Alexander Belopolsky,False,male
3737,Yoshua,1751762,Yoshua Bengio,False,unknown
3738,Arnaud,47944877,Arnaud Bergeron,False,male
3739,James,32837403,James Bergstra,False,male
3740,Valentin,115295647,Valentin Bisson,False,male
3741,Josh,32308836,Josh Bleecher Snyder,False,male
3742,Nicolas,14362225,Nicolas Bouchard,False,male
3743,Nicolas,1395619597,Nicolas Boulanger-Lewandowski,False,male
3744,Xavier,2900675,Xavier Bouthillier,False,male
3745,Alexandre,2346028,Alexandre de Brébisson,False,male
3746,Olivier,1967465,Olivier Breuleux,False,male
3747,Pierre,153921980,Pierre Luc Carrier,False,male
3748,Kyunghyun,1979489,Kyunghyun Cho,False,unknown
3749,Jan,2292403,Jan Chorowski,False,male
3750,Paul,29848635,Paul F. Christiano,False,male
3751,Tim,2348758,Tim Cooijmans,False,male
3752,Marc-Alexandre,40638665,Marc-Alexandre Côté,False,unknown
3753,Myriam,39977229,Myriam Côté,False,female
3754,Aaron,1760871,Aaron C. Courville,False,male
3755,Yann,2921469,Yann Dauphin,False,male
3756,Olivier,2460212,Olivier Delalleau,False,male
3757,Julien,32604218,Julien Demouth,False,male
3758,Guillaume,2755582,Guillaume Desjardins,False,male
3759,Sander,48373216,Sander Dieleman,False,male
3760,Laurent,46573521,Laurent Dinh,False,male
3761,Melanie,2812151,Melanie Ducoffe,False,female
3762,Vincent,3074927,Vincent Dumoulin,False,male
3763,Samira,3127597,Samira Ebrahimi Kahou,False,female
3764,Dumitru,1761978,Dumitru Erhan,False,male
3765,Ziye,40557013,Ziye Fan,False,unknown
3766,Orhan,2345617,Orhan Firat,False,male
3767,Mathieu,39844381,Mathieu Germain,False,male
3768,Xavier,3119801,Xavier Glorot,False,male
3769,Ian,153440022,Ian J. Goodfellow,False,male
3770,Matthew,48196087,Matthew Graham,False,male
3771,Çaglar,1854385,Çaglar Gülçehre,False,unknown
3772,Philippe,48080691,Philippe Hamel,False,male
3773,Iban,1405640115,Iban Harlouchet,False,male
3774,Jean-Philippe,114956664,Jean-Philippe Heng,False,unknown
3775,Balázs,2507883,Balázs Hidasi,False,male
3776,Sina,25056820,Sina Honari,False,female
3777,Antima,36399635,Antima Jain,False,female
3778,Sébastien,152857609,Sébastien Jean,False,male
3779,Kai,49104216,Kai Jia,False,male
3780,Mikhail,3025583,Mikhail Korobov,False,male
3781,Vivek,144592382,Vivek Kulkarni,False,male
3782,Alex,108643774,Alex Lamb,False,male
3783,Pascal,3087941,Pascal Lamblin,False,male
3784,Eric,153109766,Eric Larsen,False,male
3785,César,40201308,César Laurent,False,male
3786,Sueryun,72490641,Sueryun Lee,False,unknown
3787,Simon,47682610,Simon Lefrançois,False,male
3788,Simon,2387233,Simon Lemieux,False,male
3789,Nicholas,144828689,Nicholas Léonard,False,male
3790,Zhouhan,3146592,Zhouhan Lin,False,unknown
3791,Jesse,3245814,Jesse A. Livezey,False,male
3792,Cory,40532172,Cory Lorenz,False,mostly_male
3793,Jeremiah,102472217,Jeremiah Lowin,False,male
3794,Qianli,144598359,Qianli Ma,False,unknown
3795,Pierre-Antoine,1798462,Pierre-Antoine Manzagol,False,unknown
3796,Olivier,3422889,Olivier Mastropietro,False,male
3797,Robert,1914552,Robert McGibbon,False,male
3798,Roland,1710604,Roland Memisevic,False,male
3799,Bart,3158246,Bart van Merrienboer,False,male
3800,Vincent,1748421,Vincent Michalski,False,male
3801,Mehdi,145687827,Mehdi Mirza,False,male
3802,Alberto,40479190,Alberto Orlandi,False,male
3803,Christopher,1972076,Christopher Joseph Pal,False,male
3804,Razvan,1996134,Razvan Pascanu,False,unknown
3805,Mohammad,121252563,Mohammad Pezeshki,False,male
3806,Colin,2402716,Colin Raffel,False,male
3807,Daniel,49577546,Daniel Renshaw,False,male
3808,Matthew,3146111,Matthew Rocklin,False,male
3809,Adriana,114117487,Adriana Romero,False,female
3810,Markus,48127262,Markus Roth,False,male
3811,Peter,47696458,Peter Sadowski,False,male
3812,John,3373139,John Salvatier,False,male
3813,François,47918629,François Savard,False,male
3814,Jan,1382154289,Jan Schlüter,False,male
3815,John,47971768,John Schulman,False,male
3816,Gabriel,40116153,Gabriel Schwartz,False,male
3817,Iulian,48190457,Iulian Serban,False,male
3818,Dmitriy,1862138,Dmitriy Serdyuk,False,male
3819,Samira,3197429,Samira Shabanian,False,female
3820,Étienne,39442397,Étienne Simon,False,unknown
3821,Sigurd,11115628,Sigurd Spieckermann,False,male
3822,S.,120638144,S. Ramana Subramanyam,True,unknown
3823,Jakub,3407592,Jakub Sygnowski,False,male
3824,Jérémie,66454233,Jérémie Tanguay,False,male
3825,Gijs,3220768,Gijs van Tulder,False,male
3826,Joseph,153160559,Joseph P. Turian,False,male
3827,Sebastian,19555508,Sebastian Urban,False,male
3828,Pascal,120247189,Pascal Vincent,False,male
3829,Francesco,2077146,Francesco Visin,False,male
3830,Harm,153559313,Harm de Vries,False,male
3831,David,1393680089,David Warde-Farley,False,male
3832,Dustin,27358391,Dustin J. Webb,False,male
3833,Matthew,39561601,Matthew Willson,False,male
3834,Kelvin,36303818,Kelvin Xu,False,male
3835,Lijun,47936713,Lijun Xue,False,unknown
3836,Li,97709924,Li Yao,False,andy
3837,Saizheng,35097114,Saizheng Zhang,False,unknown
3839,Scott,144828948,Scott E. Reed,False,male
3840,Zeynep,2893664,Zeynep Akata,False,female
3841,Xinchen,3084614,Xinchen Yan,False,unknown
3842,Lajanugen,2876316,Lajanugen Logeswaran,False,unknown
3843,Bernt,48920094,Bernt Schiele,False,male
3844,Honglak,1697141,Honglak Lee,False,unknown
3845,Alec,38909097,Alec Radford,False,male
3846,Limin,33345248,Limin Wang,False,unknown
3847,Yuanjun,3331521,Yuanjun Xiong,False,unknown
3848,Zhe,1915826,Zhe Wang,False,andy
3849,Yu,145858545,Yu Qiao,False,andy
3850,Dahua,1807606,Dahua Lin,False,unknown
3851,Xiaoou,50295995,Xiaoou Tang,False,unknown
3852,Luc,1681236,Luc Van Gool,False,male
3853,Mark,144882893,Mark Sandler,False,male
3854,Andrew,144727050,Andrew G. Howard,False,male
3855,Menglong,2717876,Menglong Zhu,False,unknown
3856,Andrey,3422677,Andrey Zhmoginov,False,male
3857,Liang-Chieh,34192119,Liang-Chieh Chen,False,unknown
3858,Oriol,1689108,Oriol Vinyals,False,male
3859,Charles,1723876,Charles Blundell,False,male
3860,Timothy,2542999,Timothy P. Lillicrap,False,male
3861,Koray,2645384,Koray Kavukcuoglu,False,male
3862,Daan,1688276,Daan Wierstra,False,male
3863,Barret,2368067,Barret Zoph,False,unknown
3864,V.,1695525,V. Vasudevan,True,unknown
3865,Jonathon,1789737,Jonathon Shlens,False,male
3866,Quoc,1397917613,Quoc V. Le,False,mostly_male
3867,Martín,2877311,Martín Arjovsky,False,male
3868,Soumith,2127604,Soumith Chintala,False,unknown
3869,Léon,52184096,Léon Bottou,False,male
3870,Bryan,145566533,Bryan Carpenter,False,male
3871,Andrew,2305931,Andrew Gelman,False,male
3872,Matthew,28552618,Matthew D. Hoffman,False,male
3873,Daniel,50403658,Daniel Lee,False,male
3874,Ben,51024469,Ben Goodrich,False,male
3875,Michael,144227038,Michael Betancourt,False,male
3876,Marcus,2575536,Marcus A. Brubaker,False,male
3877,Jiqiang,2192564,Jiqiang Guo,False,unknown
3878,Peter,48982127,Peter J. Li,False,male
3879,Allen,47078183,Allen Riddell,False,male
3880,Barret,2368067,Barret Zoph,False,unknown
3881,Quoc,2827616,Quoc V. Le,False,mostly_male
3882,Jie,145815850,Jie Hu,False,andy
3883,Li,152148573,Li Shen,False,andy
3884,Gang,152274574,Gang Sun,False,andy
3885,Kai,144110274,Kai Zhang,False,male
3886,Wangmeng,1724520,Wangmeng Zuo,False,unknown
3887,Yunjin,39773686,Yunjin Chen,False,unknown
3888,Deyu,1803714,Deyu Meng,False,unknown
3889,Lei,36685537,Lei Zhang,False,andy
3890,Radomír,2409731,Radomír Chabiniok,False,male
3891,Vicky,1742897,Vicky Y. Wang,False,female
3892,Myrianthi,2074247,Myrianthi Hadjicharalambous,False,unknown
3893,Liya,2396053,Liya Asner,False,female
3894,Jack,2638880,Jack Lee,False,male
3895,Maxime,1770888,Maxime Sermesant,False,mostly_male
3896,Ellen,2307122,Ellen Kuhl,False,female
3897,Alistair,145098781,Alistair A. Young,False,male
3898,Philippe,2441840,Philippe Moireau,False,male
3899,Martyn,1681015,Martyn P. Nash,False,male
3900,Dominique,143762910,Dominique Chapelle,False,andy
3901,David,2970137,David A Nordsletten,False,male
3902,Jeremy,143931536,Jeremy Howard,False,male
3903,Sebastian,2884561,Sebastian Ruder,False,male
3904,Forrest,3346186,Forrest N. Iandola,False,male
3905,Matthew,2318023,Matthew W. Moskewicz,False,male
3906,Khalid,2059241,Khalid Ashraf,False,male
3907,Song,143840277,Song Han,False,andy
3908,William,80724002,William J. Dally,False,male
3909,Kurt,1732330,Kurt Keutzer,False,male
3910,Michele,35458675,Michele Lombardi,False,female
3911,Michela,145063369,Michela Milano,False,female
3912,Andrea,2241007,Andrea Bartolini,False,female
3913,Kevin,33892852,Kevin Carlberg,False,male
3914,Youngsoo,1770562,Youngsoo Choi,False,unknown
3915,Syuzanna,3003672,Syuzanna Sargsyan,False,unknown
3916,Osbert,1697444,Osbert Bastani,False,unknown
3917,Carolyn,3383610,Carolyn Kim,False,female
3918,Hamsa,10803100,Hamsa Bastani,False,unknown
3919,Mathias,1775623,Mathias Preiner,False,male
3920,Aina,1770461,Aina Niemetz,False,female
3921,Armin,1790450,Armin Biere,False,male
3922,Franco,1740079,Franco Blanchini,False,male
3923,Gianfranco,145982974,Gianfranco Fenu,False,male
3924,Giulia,10081157,Giulia Giordano,False,female
3925,Felice,2598889,Felice Andrea Pellegrino,False,male
3926,Thomas,2965083,Thomas Degueule,False,male
3927,Benoît,1744336,Benoît Combemale,False,male
3928,Arnaud,2745458,Arnaud Blouin,False,male
